Year,Period,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Value,CV (%)
2012,END OF DEC,FLORIDA,12,CENTRAL,50,SUMTER,119,6,31.1
2012,END OF DEC,FLORIDA,12,CENTRAL,50,UNION,125,229,31.1
2012,END OF DEC,FLORIDA,12,CENTRAL,50,VOLUSIA,127, (D),(D)
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,BAKER,3,144,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,COLUMBIA,23, (D),(D)
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,DIXIE,29,296,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,DUVAL,31,215,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,HAMILTON,47, (D),(D)
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,LAFAYETTE,67,12,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,MADISON,79,451,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,NASSAU,89,133,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,SUWANNEE,121,10,31.1
2012,END OF DEC,FLORIDA,12,NORTHEAST,30,TAYLOR,123,425,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,BAY,5,327,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,CALHOUN,13, (D),(D)
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,ESCAMBIA,33,193,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,FRANKLIN,37, (D),(D)
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,GADSDEN,39,136,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,GULF,45, (D),(D)
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,HOLMES,59,17,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,JACKSON,63,850,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,JEFFERSON,65,426,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,LEON,73,308,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,LIBERTY,77,"7,200",31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,OKALOOSA,91,71,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,SANTA ROSA,113,150,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,WAKULLA,129,"1,525",31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,WALTON,131,337,31.1
2012,END OF DEC,FLORIDA,12,NORTHWEST,10,WASHINGTON,133,265,31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,BREVARD,9,"9,452",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,BROWARD,11,"1,560",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,CHARLOTTE,15, (D),(D)
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,COLLIER,21,"2,813",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,DE SOTO,27,"11,361",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,GLADES,43, (D),(D)
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,HARDEE,49,"2,837",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,HENDRY,51,"3,489",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,HIGHLANDS,55,"4,655",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,INDIAN RIVER,61,"6,068",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,LEE,71,"3,608",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MANATEE,81,"7,843",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MARTIN,85,623,31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MIAMI-DADE,86,"5,099",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,MONROE,87,452,31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,OKEECHOBEE,93, (D),(D)
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,PALM BEACH,99,"15,291",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,SARASOTA,115,"1,543",31.1
2012,END OF DEC,FLORIDA,12,SOUTHERN,80,ST. LUCIE,111,"6,714",31.1
2012,END OF DEC,GEORGIA,13,CENTRAL,50,BALDWIN,9, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,BIBB,21, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,BUTTS,35, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,CRAWFORD,79, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,DODGE,91,188,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,GREENE,133,4,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,HANCOCK,141,22,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,HOUSTON,153, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,JASPER,159,59,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,JOHNSON,167,8,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,JONES,169, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,LAURENS,175,116,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,MONROE,207,137,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,MONTGOMERY,209, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,MORGAN,211,41,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,NEWTON,217,71,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,PEACH,225,607,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,PULASKI,235, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,PUTNAM,237,60,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,ROCKDALE,247,8,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,TALIAFERRO,265,6,8.9
2012,END OF DEC,GEORGIA,13,CENTRAL,50,TWIGGS,289, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,WASHINGTON,303, (D),(D)
2012,END OF DEC,GEORGIA,13,CENTRAL,50,WILKINSON,319, (D),(D)
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,BULLOCH,31,18,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,BURKE,33,25,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,CANDLER,43,802,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,COLUMBIA,73,20,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,EFFINGHAM,103, (D),(D)
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,EMANUEL,107,39,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,JEFFERSON,163,22,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,JENKINS,165, (D),(D)
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,MCDUFFIE,189,41,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,RICHMOND,245, (D),(D)
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,SCREVEN,251,58,8.9
2012,END OF DEC,GEORGIA,13,EAST CENTRAL,60,WARREN,301, (D),(D)
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,BARROW,13,30,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,CHEROKEE,57,72,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,CLARKE,59,25,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,COBB,67,216,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,DAWSON,85,25,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,DE KALB,89,8,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,FANNIN,111,191,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,FORSYTH,117,142,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,FULTON,121,71,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,GILMER,123,19,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,GWINNETT,135,35,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,HALL,139,67,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,JACKSON,157,170,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,LUMPKIN,187,24,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,OCONEE,219,433,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,PICKENS,227,30,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,TOWNS,281,16,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,UNION,291,124,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,WALTON,297,18,8.9
2012,END OF DEC,GEORGIA,13,NORTH CENTRAL,20,WHITE,311, (D),(D)
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,BANKS,11,167,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,ELBERT,105,101,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,FRANKLIN,119,49,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,HABERSHAM,137, (D),(D)
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,HART,147,133,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,LINCOLN,181,12,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,MADISON,195,266,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,OGLETHORPE,221,108,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,RABUN,241,559,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,STEPHENS,257,6,8.9
2012,END OF DEC,GEORGIA,13,NORTHEAST,30,WILKES,317,27,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,BARTOW,15,131,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,CATOOSA,47,50,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,CHATTOOGA,55,60,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,DADE,83,16,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,FLOYD,115,49,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,GORDON,129,27,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,MURRAY,213,7,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,PAULDING,223,13,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,POLK,233,43,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,WALKER,295,53,8.9
2012,END OF DEC,GEORGIA,13,NORTHWEST,10,WHITFIELD,313,36,8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,ATKINSON,3, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,BEN HILL,17, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,BERRIEN,19,96,8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,BROOKS,27,6,8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,CLINCH,65,"17,236",8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,COFFEE,69,"4,862",8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,COLQUITT,71, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,CRISP,81,52,8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,ECHOLS,101,"6,186",8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,IRWIN,155, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,JEFF DAVIS,161,32,8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,LANIER,173, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,LOWNDES,185, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,TELFAIR,271,14,8.9
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,TIFT,277, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,TURNER,287, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTH CENTRAL,80,WILCOX,315, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,APPLING,1, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,BACON,5, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,BRANTLEY,25, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,CAMDEN,39, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,CHARLTON,49, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,CHATHAM,51, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,GLYNN,127, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,LIBERTY,179, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,LONG,183, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,PIERCE,229,"4,595",8.9
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,TATTNALL,267,11,8.9
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,TOOMBS,279, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,WARE,299, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHEAST,90,WAYNE,305, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,DECATUR,87,40,8.9
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,DOUGHERTY,95, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,EARLY,99, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,LEE,177, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,MILLER,201, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,MITCHELL,205,53,8.9
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,SEMINOLE,253, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,SUMTER,261, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,TERRELL,273, (D),(D)
2012,END OF DEC,GEORGIA,13,SOUTHWEST,70,THOMAS,275,4,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,CARROLL,45,32,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,CLAYTON,63, (D),(D)
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,COWETA,77,80,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,DOUGLAS,97,19,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,FAYETTE,113, (D),(D)
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HARALSON,143,27,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HARRIS,145,126,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HEARD,149,58,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,HENRY,151,93,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,LAMAR,171,78,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,MARION,197,6,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,MERIWETHER,199,13,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,PIKE,231,28,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,SPALDING,255,65,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,TALBOT,263, (D),(D)
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,TAYLOR,269,28,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,TROUP,285,15,8.9
2012,END OF DEC,GEORGIA,13,WEST CENTRAL,40,UPSON,293,22,8.9
2012,END OF DEC,HAWAII,15,HAWAII ISLAND,11,HAWAII,1,"6,821",3.4
2012,END OF DEC,HAWAII,15,KAUAI AND NIIHAU ISLANDS,24,KAUAI,7,399,3.4
2012,END OF DEC,HAWAII,15,"MAUI, MOLOKAI & LANAI ISLAND",35,MAUI & KALWAO,9,428,3.4
2012,END OF DEC,HAWAII,15,OAHU ISLAND,62,HONOLULU,3,982,3.4
2012,END OF DEC,IDAHO,16,EAST,90,BANNOCK,5,130,50.8
2012,END OF DEC,IDAHO,16,EAST,90,BINGHAM,11, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,BONNEVILLE,19, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,CARIBOU,29, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,CUSTER,37, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,FRANKLIN,41, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,FREMONT,43, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,JEFFERSON,51,511,50.8
2012,END OF DEC,IDAHO,16,EAST,90,LEMHI,59, (D),(D)
2012,END OF DEC,IDAHO,16,EAST,90,MADISON,65,"3,704",50.8
2012,END OF DEC,IDAHO,16,EAST,90,ONEIDA,71,14,50.8
2012,END OF DEC,IDAHO,16,EAST,90,POWER,77,"7,677",50.8
2012,END OF DEC,IDAHO,16,EAST,90,TETON,81,12,50.8
2012,END OF DEC,IDAHO,16,NORTH,10,BENEWAH,9,184,50.8
2012,END OF DEC,IDAHO,16,NORTH,10,BONNER,17, (D),(D)
2012,END OF DEC,IDAHO,16,NORTH,10,BOUNDARY,21,89,50.8
2012,END OF DEC,IDAHO,16,NORTH,10,CLEARWATER,35, (D),(D)
2012,END OF DEC,IDAHO,16,NORTH,10,IDAHO,49, (D),(D)
2012,END OF DEC,IDAHO,16,NORTH,10,KOOTENAI,55, (D),(D)
2012,END OF DEC,IDAHO,16,NORTH,10,LATAH,57, (D),(D)
2012,END OF DEC,IDAHO,16,NORTH,10,NEZ PERCE,69,"3,533",50.8
2012,END OF DEC,IDAHO,16,NORTH,10,SHOSHONE,79, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,CASSIA,31, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,GOODING,47,"7,921",50.8
2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,JEROME,53,30,50.8
2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,LINCOLN,63, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,MINIDOKA,67, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTH CENTRAL,80,TWIN FALLS,83, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,ADA,1, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,BOISE,15,6,50.8
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,CANYON,27,"14,025",50.8
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,ELMORE,39,49,50.8
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,GEM,45,29,50.8
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,OWYHEE,73,"15,400",50.8
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,PAYETTE,75, (D),(D)
2012,END OF DEC,IDAHO,16,SOUTHWEST,70,WASHINGTON,87,"3,033",50.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,DE WITT,39, (D),(D)
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,LOGAN,107,321,53.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MACON,115,44,53.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MARSHALL,123, (D),(D)
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MASON,125,17,53.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MCLEAN,113,32,53.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,MENARD,129,66,53.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,PEORIA,143,176,53.8
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,STARK,175, (D),(D)
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,TAZEWELL,179, (D),(D)
2012,END OF DEC,ILLINOIS,17,CENTRAL,40,WOODFORD,203,54,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,CHAMPAIGN,19,311,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,FORD,53,61,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,IROQUOIS,75,72,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,KANKAKEE,91,83,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,LIVINGSTON,105,38,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,PIATT,147,28,53.8
2012,END OF DEC,ILLINOIS,17,EAST,50,VERMILION,183,52,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CLARK,23,54,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CLAY,25,5,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,COLES,29,82,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CRAWFORD,33,15,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,CUMBERLAND,35,12,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,DOUGLAS,41,23,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,EDGAR,45, (D),(D)
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,EFFINGHAM,49,81,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,FAYETTE,51,80,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,JASPER,79,138,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,LAWRENCE,101,6,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,MARION,121,36,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,MOULTRIE,139,83,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,RICHLAND,159,19,53.8
2012,END OF DEC,ILLINOIS,17,EAST SOUTHEAST,70,SHELBY,173,60,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,BOONE,7,67,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,COOK,31,424,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,DE KALB,37,99,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,DU PAGE,43,76,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,GRUNDY,63,43,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,KANE,89,920,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,KENDALL,93,179,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,LA SALLE,99,330,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,LAKE,97,366,53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,MCHENRY,111,"1,008",53.8
2012,END OF DEC,ILLINOIS,17,NORTHEAST,20,WILL,197,125,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,BUREAU,11,187,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,CARROLL,15,218,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,HENRY,73,28,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,JO DAVIESS,85,73,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,LEE,103,38,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,MERCER,131,18,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,OGLE,141,87,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,PUTNAM,155, (D),(D)
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,ROCK ISLAND,161,152,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,STEPHENSON,177,13,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,WHITESIDE,195,216,53.8
2012,END OF DEC,ILLINOIS,17,NORTHWEST,10,WINNEBAGO,201,201,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,EDWARDS,47,25,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,FRANKLIN,55,61,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,HAMILTON,65,25,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,HARDIN,69, (D),(D)
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,JEFFERSON,81,85,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,MASSAC,127,12,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,SALINE,165,22,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,WABASH,185, (D),(D)
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,WAYNE,191,181,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHEAST,90,WHITE,193,8,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,CLINTON,27,10,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,JACKSON,77,153,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,JOHNSON,87,11,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,MONROE,133,78,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,PERRY,145,155,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,ST CLAIR,163,170,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,UNION,181,6,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,WASHINGTON,189,54,53.8
2012,END OF DEC,ILLINOIS,17,SOUTHWEST,80,WILLIAMSON,199,86,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,ADAMS,1,237,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,BROWN,9,85,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,FULTON,57,52,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,HANCOCK,67,16,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,HENDERSON,71, (D),(D)
2012,END OF DEC,ILLINOIS,17,WEST,30,KNOX,95,189,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,MCDONOUGH,109,67,53.8
2012,END OF DEC,ILLINOIS,17,WEST,30,SCHUYLER,169, (D),(D)
2012,END OF DEC,ILLINOIS,17,WEST,30,WARREN,187,144,53.8
2012,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,BOND,5,52,53.8
2012,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,CALHOUN,13, (D),(D)
2012,END OF DEC,ILLINOIS,17,WEST SOUTHWEST,60,CASS,17, (D),(D)
